-122.7477275,38.3014978,3.2,SNMALF_6_UNITS,InternalCombustion
-122.7476243,38.30159206,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7475694,38.30158283,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7475164,38.30157404,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7474534,38.30155833,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7477619,38.30114842,1.6,SNMALF_6_UNITS,InternalCombustion
-122.7479249,38.30118042,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7478725,38.30117352,0.8,SNMALF_6_UNITS,InternalCombustion
-120.9145234,38.27738572,22.5,JAKVAL_2_IONE,SteamTurbine
-117.1971248,32.87864149,3.8,EGATE_7_NOCITY,InternalCombustion
-117.3402515,34.04714048,1.3,COLTON_7_LNDFIL,InternalCombustion
-117.5587163,34.03640807,1.1,CHINO_7_MILIKN,InternalCombustion
-117.5587137,34.03636363,1.1,CHINO_7_MILIKN,InternalCombustion
-117.4750626,33.79390074,1.35,VALLEY_7_UNITA1,InternalCombustion
-117.4750694,33.79382213,1.35,VALLEY_7_UNITA1,InternalCombustion
-117.4750747,33.79374587,1.35,VALLEY_7_UNITA1,InternalCombustion
-118.8018482,34.29187938,1.35,MOORPK_7_UNITA1,InternalCombustion
-118.8019094,34.29182542,1.35,MOORPK_7_UNITA1,InternalCombustion
-117.4273901,34.14244721,1.3,ETIWND_7_MIDVLY,InternalCombustion
-117.4273889,34.14239069,1.3,ETIWND_7_MIDVLY,InternalCombustion
-117.1215906,33.95490225,1.3,VALLEY_7_BADLND,InternalCombustion
-119.1845676,34.14150928,0.5,SNCLRA_6_QF,InternalCombustion
-119.1845631,34.14135899,0.5,SNCLRA_6_QF,InternalCombustion
-119.1845584,34.14128407,0.5,SNCLRA_6_QF,InternalCombustion
-117.2422156,34.08106831,527,SBERDO_2_PSP4,CombinedCycle
-117.1696702,33.73935963,405,INLDEM_5_UNIT 1,CombinedCycle
-117.1696526,33.73849268,405,INLDEM_5_UNIT 2,CombinedCycle
-115.6301818,32.5984539,353,LAROA1_2_UNITA1,CombinedCycle
-122.2705598,39.36635975,328,COLUSA_2_CTG1,CombinedCycle
-121.3311691,37.94308691,50.6,COGNAT_1_UNIT,SteamTurbine
-121.8113492,36.91454898,1.06,GRNVLY_7_SCLAND,InternalCombustion
-121.8114782,36.91445799,1.06,GRNVLY_7_SCLAND,InternalCombustion
-121.8114026,36.91451138,1.06,GRNVLY_7_SCLAND,InternalCombustion
-121.9344018,38.00416801,1.92,KIRKER_7_KELCYN,InternalCombustion
-121.9344383,38.00410933,1.92,KIRKER_7_KELCYN,InternalCombustion
-122.4058451,37.50445975,1.91,OXMTN_6_LNDFIL,InternalCombustion
-122.4059782,37.50427231,1.91,OXMTN_6_LNDFIL,InternalCombustion
-122.4058916,37.50403787,1.91,OXMTN_6_LNDFIL,InternalCombustion
-122.4059135,37.50397458,1.91,OXMTN_6_LNDFIL,InternalCombustion
-122.4059338,37.50393227,1.91,OXMTN_6_LNDFIL,InternalCombustion
-122.4059536,37.50387853,1.91,OXMTN_6_LNDFIL,InternalCombustion
-121.3418042,38.83799919,0.81,PLSNTG_7_LNCLND,InternalCombustion
-121.341748,38.83803036,0.81,PLSNTG_7_LNCLND,InternalCombustion
-121.3417076,38.83806197,0.81,PLSNTG_7_LNCLND,InternalCombustion
-121.3416343,38.83811968,0.81,PLSNTG_7_LNCLND,InternalCombustion
-121.3415781,38.83815147,0.81,PLSNTG_7_LNCLND,InternalCombustion
-121.341514,38.83818779,0.81,PLSNTG_7_LNCLND,InternalCombustion
-118.7211103,34.14774438,4.6,MOORPK_2_CALABS,SteamTurbine
-118.721083,34.14774575,4.6,MOORPK_2_CALABS,SteamTurbine
-118.7210586,34.14774738,4.6,MOORPK_2_CALABS,SteamTurbine
-120.4139434,34.95016596,1.4,SISQUC_1_SMARIA,InternalCombustion
-118.9856923,35.63143817,44,MTNPOS_1_UNIT,SteamTurbine
-121.833595,38.31473363,1.6,PEABDY_2_LNDFIL,SteamTurbine
-121.3965437,39.07537778,1.6,WHEATL_6_LNDFIL,InternalCombustion
-121.3966331,39.0753958,1.6,WHEATL_6_LNDFIL,InternalCombustion
-122.2965092,37.82605246,4.6,OAK L_1_GTG1,GasTurbine
-121.7265028,39.67455416,1,ESQUON_6_LNDFIL,SteamTurbine
-118.6441835,34.43032441,4.6,SAUGUS_7_CHIQCN,GasTurbine
-118.6443629,34.43022842,4.6,SAUGUS_7_CHIQCN,GasTurbine
-121.1853073,37.88326721,2.17,WEBER_6_FORWRD,InternalCombustion
